x,y
422.860667,697.494911
435.596399,700.808797
436.970788,706.346277
440.019683,708.701087
444.040060,711.644740
447.448386,712.794137
448.916171,714.312946
450.707901,718.183438
453.068254,711.967674
453.084203,712.103281
456.474021,730.576180
456.487531,725.433334
455.988984,725.953548
457.926534,726.703420
458.955319,729.107710
456.980847,735.575311
456.619365,736.584945
456.619925,737.571449
450.975209,737.288694
454.694988,739.799295
455.573647,740.618424
454.417904,738.080530
454.399713,745.474039
451.850427,745.777617
447.378123,746.391206
448.175267,750.503525
444.785679,752.367979
444.032440,755.838833
444.860912,757.709216
448.334697,758.229413
453.238358,763.097246
446.558377,765.606889
444.727420,767.022445
444.996368,770.545670
443.501167,771.089178
437.203781,758.368329
446.252963,771.885454
442.560946,782.696740
446.301164,769.058453
443.849927,779.651424
445.909552,775.796219
439.580735,789.402307
440.031490,808.718482
441.519334,773.384378
443.975203,789.830919
443.577737,796.901104
432.895753,810.491971
445.911580,796.828469
457.533066,811.160612
461.309902,806.901160
472.849908,818.242952
489.923073,815.275103
445.264878,769.101725
447.165666,772.128814
442.996347,770.526108
454.068475,785.468782
448.584229,773.095912
456.649850,774.169437
438.836386,761.389716
447.973887,758.000977
451.039912,774.411068
470.273500,784.893050
471.826304,773.392163
468.030046,789.027958
460.912500,796.530435
458.035890,794.907447
471.822937,796.505074
450.846422,809.599308
441.058702,799.248080
436.399025,809.761416
453.976420,790.001919
461.478315,807.421336
458.072763,799.215262
470.675149,791.244432
456.571476,805.844677
452.970102,801.554916
444.929643,808.003597
447.800330,833.204921
437.465458,833.155701
433.672399,838.339230
428.880404,841.501530
426.238098,847.828119
421.344412,851.040072
417.387780,854.310834
413.895975,856.964140
409.435173,854.789570
391.676761,853.828797
401.033579,858.421748
388.909889,870.122398
381.874355,875.773334
409.652034,876.720900
396.688604,880.093902
401.054541,863.189058
393.634992,866.185072
390.263399,866.578487
379.542848,868.625122
367.463417,850.840413
370.644302,852.891102
376.769256,861.231528
368.754934,856.097647
357.704408,851.640635
364.137516,851.338264
354.152785,843.379976
342.492599,842.459044
345.372169,830.577550
348.938814,822.562462
339.261981,826.341538
334.275422,830.225995
348.037606,816.273855
352.350904,829.600827
336.160054,775.467629
351.888374,769.026504
332.910082,766.414762
328.604990,776.207312
333.779744,768.392139
329.824948,770.071338
300.730192,733.714736
303.265329,740.067577
307.977825,744.856866
302.958571,733.173133
301.701597,749.883412
310.176321,742.801468
323.791085,748.123733
319.700880,743.068631
309.312868,733.785420
298.248435,743.480900
295.698989,736.790482
291.556155,730.488012
303.466751,711.588014
278.513100,740.235569
279.192170,747.756584
274.784677,710.538770
287.122874,723.787764
268.689798,701.947293
257.267257,721.028298
267.909556,716.250944
260.786871,726.760971
251.597018,705.901883
251.740982,689.708650
252.234294,683.216321
251.078361,694.364772
251.078361,694.364772
251.078361,694.364772
283.327827,703.422773
283.327827,703.422773
283.327827,703.422773
278.399301,701.469287
263.642668,695.584988
261.668911,688.318659
271.248244,696.090898
270.954450,712.635723
254.126346,721.036194
256.573067,721.688581
268.307144,686.936565
256.683495,686.112100
254.529264,719.717300
252.657754,683.614612
246.453997,683.356554
256.945278,689.950414
252.625138,689.728114
242.307050,670.594415
290.566067,682.099685
253.592864,700.202054
261.692289,715.335297
286.884526,723.811752
311.637062,671.921867
303.450234,667.005761
296.350412,683.979731
295.389520,689.282723
274.099696,697.459648
275.823207,704.220499
263.522302,710.299303
261.083092,712.416798
252.098312,720.426768
253.687580,729.974575
285.858485,697.221631
257.910693,727.176786
259.153265,737.685405
248.290777,740.550099
244.825180,742.190518
250.464662,745.796116
251.499667,739.603399
282.533717,778.345325
274.585837,758.925744
270.009235,779.204925
272.883869,789.379166
274.483584,775.850061
273.167635,780.282335
250.131881,785.567898
270.964078,783.925687
263.972200,791.736146
265.785442,793.478039
268.868546,793.905093
272.792165,793.910895
274.588060,796.915399
287.999810,803.253741
286.329752,805.560454
288.502940,804.722666
291.654085,806.395771
290.550675,809.029000
297.452211,811.225303
299.683666,814.384251
305.684904,813.222273
312.199228,815.470192
316.516875,811.922041
319.489186,815.578836
322.900067,820.571367
329.110554,826.262632
333.149336,831.837100
336.084354,833.764264
337.934155,832.997722
341.941918,833.505591
342.975292,835.368695
349.084156,835.733212
349.315581,841.719181
347.221224,838.109820
351.934390,844.236579
354.132575,840.786820
354.022929,845.190537
359.027808,839.908399
366.720610,842.715676
362.853649,835.639342
363.436783,841.799483
365.793998,832.539069
376.205241,836.814936
368.786250,827.830407
377.420420,832.322437
381.519448,833.024353
382.896198,831.846459
386.015888,824.920250
387.062823,834.149714
389.724524,821.489254
379.411864,824.708081
392.269071,816.399325
402.036801,827.816963
409.112329,820.511342
409.112329,820.511342
402.690063,832.289272
402.690063,832.289272
398.024369,830.688330
415.532960,823.141403
412.321261,821.787706
425.145384,818.420387
422.207094,819.870455
417.300761,819.980197
434.897626,810.573860
438.235589,806.465859
445.737224,799.469262
438.331671,800.162112
454.744673,803.159417
455.205843,782.899028
453.534142,788.302765
446.095240,763.076105
447.117057,762.351569
453.549139,765.788780
444.249035,763.047364
441.666420,760.147882
438.625158,762.135305
431.405497,751.198566
425.798217,756.625092
411.240630,743.722789
422.657802,761.271014
419.835224,758.530977
418.136589,751.289829
417.621882,754.058886
417.331325,751.642579
413.422522,751.918248
406.191984,739.765622
415.077213,738.861354
398.426076,740.343185
387.706797,738.538309
380.194311,738.126245
370.866006,733.546856
365.853221,724.790179
354.118566,727.811975
346.748923,726.945890
335.066360,724.934145
345.755003,706.256606
348.950847,707.369705
343.759833,715.422312
333.016431,718.080921
331.259135,716.742612
315.024902,717.204879
306.138293,713.981684
296.898808,714.608456
286.875829,715.064340
280.873969,711.242045
269.428043,716.398615
269.508501,715.499929
254.088292,714.455742
245.976853,714.164124
241.308340,712.102783
232.748723,707.352385
223.581626,707.117463
219.840861,700.268671
217.915259,694.864549
217.312503,694.845758
216.161831,696.421942
213.369998,684.429424
207.972565,682.060814
207.365365,686.682458
200.266076,723.659431
197.838608,708.320800
197.155750,706.003650
195.113514,704.674180
192.913520,699.708577
188.482096,693.256938
183.612061,690.236198
183.332398,686.744642
183.038840,676.815454
178.532562,672.588359
173.336146,670.442873
170.729068,666.294641
171.030893,657.692092
170.784409,662.440772
166.908841,658.820303
192.015123,636.743554
187.450942,643.363633
182.243173,635.471390
178.196303,634.192344
177.493168,631.890092
175.935137,626.032750
171.742913,620.437818
174.552402,619.791092
171.851963,613.020448
172.390721,608.090408
171.584200,605.216622
168.134066,603.421041
164.051157,598.123679
162.478826,597.046017
164.448925,593.721620
166.177206,590.280079
165.386961,591.007855
172.050264,587.636540
175.080809,587.121211
179.490316,589.776769
177.964651,584.303418
180.243870,585.573253
227.174480,582.248054
220.547452,579.118860
218.705126,576.300651
224.655321,583.650473
220.682549,589.549254
229.549943,587.678201
242.281517,577.383857
242.116064,576.328055
250.148287,572.088484
256.630233,572.733602
251.954401,577.112226
250.347591,579.485328
252.263406,581.658791
255.964047,581.002545
256.437836,578.582061
263.687897,585.900682
261.660189,583.507106
263.426458,591.676520
269.555749,589.851913
274.822546,590.662308
273.544019,577.381072
276.735372,588.144105
283.589411,590.809983
284.854069,598.019000
285.792784,612.841975
290.003582,607.778322
296.076496,611.532773
307.440004,611.580074
311.811608,615.327889
312.252473,616.729692
308.465956,629.302400
315.293008,626.212438
318.337601,621.701373
318.066013,627.300280
323.012892,620.533877
327.535685,621.831328
329.570152,624.810078
338.495387,629.175463
342.913525,627.617906
350.717878,627.859703
356.323820,631.232873
362.486148,631.910518
359.722074,601.996608
368.746907,624.598373
372.818547,621.549642
381.397409,625.875775
387.550480,626.972015
399.926453,631.128726
407.366338,641.567003
410.235039,631.147574
418.204499,645.703848
426.163327,633.187839
431.718450,634.976614
435.308827,633.420272
439.521919,631.288269
442.490712,627.887373
453.675076,623.838217
460.611090,621.613594
467.632510,615.659450
470.795147,613.491045
483.879870,617.719447
490.784229,611.067486
495.621116,613.220216
504.663587,615.284707
510.616230,618.896261
513.936066,609.426859
514.986197,604.521142
519.610747,597.085874
519.039336,597.360659
525.970572,594.484185
527.938298,591.075815
524.402408,589.189410
517.763492,592.141435
513.676249,583.419273
501.983891,591.246361
497.523498,581.536620
492.165379,581.681433
491.038891,581.585207
497.559966,586.615278
481.545063,581.202967
465.510487,581.885973
462.873015,578.547352
460.745795,577.571293
449.868999,574.487873
450.311614,581.014547
457.101908,573.729413
417.498615,574.832989
413.687184,575.471419
410.743208,572.152848
402.991147,572.713391
396.765051,566.643419
392.711316,581.982912
384.379679,569.231320
360.687437,565.707106
360.687437,565.707106
369.724547,549.506278
369.724547,549.506278
362.851040,544.301935
355.638837,540.128788
351.736775,540.849044
339.562830,541.026706
337.601407,542.009803
335.824696,540.753633
327.329152,538.059418
322.807497,535.432069
318.024573,534.932473
312.720289,532.452383
312.191206,525.308821
307.226783,520.697972
304.310701,521.480839
300.455434,515.220159
295.800282,510.350552
291.796826,508.059955
285.881099,503.015870
279.399174,502.547936
274.798232,500.903998
275.807046,499.994338
277.445412,500.039566
273.837209,495.047373
275.254486,495.308754
276.339891,495.567863
278.426267,497.384043
277.824246,494.809625
279.070076,491.254063
281.074975,489.208781
283.297406,487.461245
289.747511,489.151270
294.809583,488.769500
301.596502,490.351376
306.494697,490.077611
312.388881,493.599566
317.944912,498.096435
319.004358,503.850855
329.580902,508.834287
336.231313,512.379605
341.407232,515.848311
350.923503,520.008517
353.717898,519.899775
360.333779,521.182360
366.202834,520.279860
371.316695,524.265177
375.759321,522.767281
385.297943,518.861960
390.005719,516.748399
400.933134,517.382126
408.360068,513.945365
414.920118,514.616099
425.529957,518.540163
411.021652,515.204352
452.318680,524.770999
443.318629,523.641522
448.344731,522.067227
404.024101,481.916348
407.762061,485.125769
412.467710,487.513578
417.139582,494.265706
423.333550,487.273724
411.948130,475.517721
426.847493,498.427898
435.262867,481.181413
438.840884,475.632383
442.814071,475.938712
449.816643,477.709444
454.046095,472.273385
454.659129,476.846216
446.480648,474.150418
447.664512,474.730326
441.211396,474.472906
442.709937,472.001549
446.861696,471.542051
445.592406,463.928796
448.549618,469.041967
411.504884,446.982831
413.082256,440.308841
402.196715,442.146723
394.717817,443.623033
336.935109,424.220745
335.903993,426.255017
334.061082,425.397661
326.762105,423.004593
321.539863,419.285895
314.457085,415.504629
314.851080,421.040913
299.847046,400.307034
297.214307,406.813189
294.814140,405.096621
285.708817,406.141200
278.474829,404.757599
268.725873,403.448372
262.172732,400.445566
258.541403,398.499712
253.349095,397.764296
249.691587,398.319183
249.982123,397.811300
251.217500,396.699505
249.770803,397.153478
255.521198,400.424616
256.543982,396.950420
256.020394,397.179895
260.081068,396.382359
262.534791,400.372021
271.690331,394.376967
275.455420,395.409586
274.762128,396.847191
284.053490,395.367433
293.986223,397.654649
292.599037,435.289420
310.725877,418.109582
323.679452,418.460481
323.490125,418.031917
342.375750,404.979405
338.605906,406.527190
346.789960,408.736426
355.900996,408.151262
365.346523,408.007314
367.650142,408.320712
379.397549,410.016229
386.417491,407.248617
391.774946,407.088910
397.372785,409.454710
405.403113,391.062667
413.050486,391.209455
415.336527,385.623593
421.165092,383.266304
425.597707,380.985003
424.096096,376.246530
427.747350,371.456356
427.660651,372.326723
426.428162,371.486087
427.983431,376.415577
425.699700,364.225118
428.589116,362.387504
410.914080,355.037965
411.181912,350.918760
401.413346,348.331702
399.539119,342.152311
397.301805,335.676707
423.099842,357.029825
423.099842,357.029825
423.099842,357.029825
392.518257,347.180487
392.518257,347.180487
392.518257,347.180487
385.860120,344.770070
381.806502,341.989750
374.428901,339.943035
375.875822,343.237884
360.885687,343.352049
349.162530,345.661137
338.608551,348.274766
325.679915,357.711506
316.858527,358.729443
305.140592,363.743846
298.290915,358.432280
290.781182,358.572447
283.250284,354.436524
275.690638,355.632288
267.630029,355.929619
262.123394,352.648261
255.264281,349.953037
247.506468,350.778197
239.375324,346.176538
230.900911,342.904917
227.402684,336.648224
